Lookup_Field_Type,Lookup_Field,Metadata1,Metadata2
SvcProv,Oncology HAY,Amb,
SvcProv,Oncology FHC CHI,Amb,
SvcProv,Oncology ECO,Amb,
SvcProv,Oncology CHI,Amb,
SvcProv,Occup Therapy MFH,Hosp,
SvcProv,Occ Therpy Tech MFLD,Amb,
SvcProv,Occ Therpy Svcs WESH,Hosp,
SvcProv,Occ Therapy Svcs ECH,Hosp,
SvcProv,Occ Therapy Svc SPH,Hosp,
SvcProv,Occ Therapy Svc PFH,Hosp,
SvcProv,Occ Therapy Svc NVLH,Hosp,
SvcProv,Occ Therapy Svc LDYH,Hosp,
SvcProv,Occ Therapy Svc FLMH,Hosp,
SvcProv,Occ Therapy Svc BDH,Hosp,
SvcProv,Occ Therapy BDH,Amb,
SvcProv,Occ Health Tech NVLH,Hosp,
SvcProv,Occ Health Tech BDH,Amb,
SvcProv,Occ Health RLK,Amb,
SvcProv,Occ Health NVL,Amb,
SvcProv,Occ Health BDH,Amb,
SvcProv,Occ Health BDC,Amb,
SvcProv,OBGYN Tech WES,Amb,
SvcProv,OB GYN WES,Amb,
SvcProv,OB GYN WAU,Amb,
SvcProv,OB GYN Tech SPC,Amb,
SvcProv,OB GYN Tech SPC,Amb,
SvcProv,OB GYN Tech RLK,Amb,
SvcProv,OB GYN Tech NVLH,Hosp,
SvcProv,OB GYN Tech MFLD,Amb,
SvcProv,OB GYN Tech EC,Amb,
SvcProv,OB GYN Tech BDH,Amb,
SvcProv,OB GYN SPC,Amb,
SvcProv,OB GYN RLK,Amb,
SvcProv,OB GYN RHI,Amb,
SvcProv,OB GYN PRK,Amb,
SvcProv,OB GYN NVL,Amb,
SvcProv,OB GYN MRL,Amb,
SvcProv,OB GYN MQA,Amb,
SvcProv,OB GYN MFLD,Amb,
SvcProv,OB GYN LDY,Amb,
SvcProv,OB GYN FHC CHI,Amb,
SvcProv,OB GYN EC,Amb,
SvcProv,OB GYN EAG,Amb,
SvcProv,OB GYN COR,Amb,
SvcProv,OB GYN CHI,Amb,
SvcProv,OB GYN BDC,Amb,
SvcProv,Nutrition Tech WES,Amb,
SvcProv,Nutrition Tech EC,Amb,
SvcProv,Nutrition Svc WES,Amb,
SvcProv,Nutrition Svc WAU,Amb,
SvcProv,Nutrition Svc EC,Amb,
SvcProv,Nutrition Svc ALT,Amb,
SvcProv,Nutristion Tech WES,Amb,
SvcProv,Nutr Diab Tech SPC,Amb,
SvcProv,Nutr Diab Tech MFLD,Amb,
SvcProv,Nutr Diab Tech LDYH,Hosp,
SvcProv,Nutr Diab Svcs WRC,Amb,
SvcProv,Nutr Diab Svcs SPC,Amb,
SvcProv,Nutr Diab Svcs RLK,Amb,
SvcProv,Nutr Diab Svcs MFLD,Amb,
SvcProv,Nutr Diab Svcs LHA,Amb,
SvcProv,Nutr Diab Svcs LDY,Amb,
SvcProv,Nuclear Med LDYH,Hosp,
SvcProv,Nuclear Card WAU,Amb,
SvcProv,Nuc Medicine WESH,Hosp,
SvcProv,Nuc Medicine PFH,Hosp,
SvcProv,Nuc Medicine NVLH,Hosp,
SvcProv,Nuc Medicine MQAH,Hosp,
SvcProv,Nuc Medicine MFH,Hosp,
SvcProv,Nuc Medicine LMCH,Hosp,
SvcProv,Nuc Medicine ECH,Hosp,
SvcProv,Nuc Medicine BDH,Hosp,
SvcProv,Nuc Med MFLD,Amb,
SvcProv,North Post Acute LTC,Amb,
SvcProv,NL Care My Way Svcs,Amb,
SvcProv,NL Care My Way MFLD,Amb,
SvcProv,NICU 2W MFH,Hosp,
SvcProv,Neurosurgery RLK,Amb,
SvcProv,Neurosurgery MFLD,Amb,
SvcProv,Neurosurgery EC,Amb,
SvcProv,Neurosurg Tech MFLD,Amb,
SvcProv,Neurosurg Tech EC,Amb,
SvcProv,Neuroscience Lab WES,Amb,
SvcProv,Neuropsychology WES,Amb,
SvcProv,Neuropsychology WES,Amb,
SvcProv,Neuropsychology SPC,Amb,
SvcProv,Neuropsychology PRK,Amb,
SvcProv,Neuropsychology MQA,Amb,
SvcProv,Neuropsychology MFLD,Amb,
SvcProv,Neuropsychology LWD,Amb,
SvcProv,Neuropsychology EC,Amb,
SvcProv,Neuropsych Tech WES,Amb,
SvcProv,Neuropsych Tech MFLD,Amb,
SvcProv,Neuropsych Tech EC,Amb,
SvcProv,Neuropsych FHC LWD,Amb,
SvcProv,Neurology WRC,Amb,
SvcProv,Neurology WES,Amb,
SvcProv,Neurology WAU,Amb,
SvcProv,Neurology Tech WES,Amb,
SvcProv,Neurology Tech RLK,Amb,
SvcProv,Neurology Tech MFLD,Amb,
SvcProv,Neurology Tech EC,Amb,
SvcProv,Neurology Tech BDH,Hosp,
SvcProv,Neurology SPC,Amb,
SvcProv,Neurology RLK,Amb,
SvcProv,Neurology MRL,Amb,
SvcProv,Neurology MQA,Amb,
SvcProv,Neurology MFLD,Amb,
SvcProv,Neurology FHC CHI,Amb,
SvcProv,Neurology EC,Amb,
SvcProv,Neurology CHI,Amb,
SvcProv,Neurology BDC,Amb,
SvcProv,NeuroLab Tech WES,Amb,
SvcProv,Neurohosp Svc MFLD,Amb,
SvcProv,NeurHosp Tech MFLD,Amb,
SvcProv,Nephrology WRC,Amb,
SvcProv,Nephrology WES,Amb,
SvcProv,Nephrology WAU,Amb,
SvcProv,Nephrology Tech EC,Amb,
SvcProv,Nephrology SPC,Amb,
SvcProv,Nephrology RLK,Amb,
SvcProv,Nephrology MRL,Amb,
SvcProv,Nephrology MQA,Amb,
SvcProv,Nephrology MFLD,Amb,
SvcProv,Nephrology LDY,Amb,
SvcProv,Nephrology EC,Amb,
SvcProv,Nephrology CHI,Amb,
SvcProv,Nephro Tech WES,Amb,
SvcProv,Nephro Tech SPC,Amb,
SvcProv,Nephro Tech MFLD,Amb,
SvcProv,Neonatology MFLD,Amb,
SvcProv,Neonat Tech MFLD,Amb,
SvcProv,NE LongTerm Onsite,Amb,
SvcProv,MRI WESH,Hosp,
SvcProv,MRI PFH,Hosp,
SvcProv,MRI NVLH,Hosp,
SvcProv,MRI MQAH,Hosp,
SvcProv,MRI LMCH,Hosp,
SvcProv,MRI LDYH,Hosp,
SvcProv,MRI ECH,Hosp,
SvcProv,MRI BDH,Hosp,
SvcProv,Mohs Surg Tech MFLD,Amb,
SvcProv,Mohs Surg Tech EC,Amb,
SvcProv,Mobile Rural Mammo,Amb,
SvcProv,Mobile Primary Care1,Amb,
SvcProv,Mobile MRI WRC,Amb,
SvcProv,Mobile Mammo 3 MC,Amb,
SvcProv,Mobile Mammo 2 MC,Amb,
SvcProv,MICU 3N MFH,Hosp,
SvcProv,Med Surg SPH,Hosp,
SvcProv,Med Surg PFH,Hosp,
SvcProv,Med Surg NVLH,Hosp,
SvcProv,Med Surg N ECH,Hosp,
SvcProv,Med Surg MQAH,Hosp,
SvcProv,Med Surg LMCH,Hosp,
SvcProv,Med Surg LDYH,Hosp,
SvcProv,Med Surg FLMH,Hosp,
SvcProv,Med Surg ECH,Hosp,
SvcProv,Med Surg BDH,Hosp,
SvcProv,Med Surg 8N MFH,Hosp,
SvcProv,Med Surg 7N MFH,Hosp,
SvcProv,Med Surg 6N MFH,Hosp,
SvcProv,Med Surg 5N MFH,Hosp,
SvcProv,Med Surg 4N MFH,Hosp,
SvcProv,Med Surg 4 WESH,Hosp,
SvcProv,Med Surg 3N MFH,Hosp,
SvcProv,Med Surg 3 WESH,Hosp,
SvcProv,Med Surg 2EW MFH,Hosp,
SvcProv,Med Peds Tech MFLD,Amb,
SvcProv,Med Peds MFLD,Amb,
SvcProv,Med Arts PT Svc LMCH,Hosp,
SvcProv,MatFet Med Tech MFLD,Amb,
SvcProv,Matern FetalMed MFLD,Amb,
SvcProv,Marshfield ASC,Alert,
SvcProv,Mammography PFH,Hosp,
SvcProv,Mammography LMCH,Hosp,
SvcProv,Mammo LDYH,Hosp,
SvcProv,Mammo BDH,Hosp,
SvcProv,Laboratory WRC,Lab,
SvcProv,Laboratory WIT,Lab,
SvcProv,Laboratory WAU,Lab,
SvcProv,Laboratory Svcs WESH,Lab,
SvcProv,Laboratory Svcs SPH,Lab,
SvcProv,Laboratory Svcs PFH,Lab,
SvcProv,Laboratory Svcs NVLH,Lab,
SvcProv,Laboratory Svcs MQAH,Lab,
SvcProv,Laboratory Svcs MFH,Lab,
SvcProv,Laboratory Svcs LMCH,Lab,
SvcProv,Laboratory Svcs LDYH,Lab,
SvcProv,Laboratory Svcs FLMH,Lab,
SvcProv,Laboratory Svcs ECH,Lab,
SvcProv,Laboratory Svcs DCH,Lab,
SvcProv,Laboratory Svcs BDH,Lab,
SvcProv,Laboratory STF,Lab,
SvcProv,Laboratory STC,Lab,
SvcProv,Laboratory SPC,Lab,
SvcProv,Laboratory RHI,Lab,
SvcProv,Laboratory PHI,Lab,
SvcProv,Laboratory OAK,Lab,
SvcProv,Laboratory MRL,Lab,
SvcProv,Laboratory MOS,Lab,
SvcProv,Laboratory MER,Lab,
SvcProv,Laboratory MEN,Lab,
SvcProv,Laboratory LWD,Lab,
SvcProv,Laboratory LMCH,Hosp,
SvcProv,Laboratory LHA,Lab,
SvcProv,Laboratory HAY,Lab,
SvcProv,Laboratory GWD,Lab,
SvcProv,Laboratory EAG,Lab,
SvcProv,Laboratory CTK,Lab,
SvcProv,Laboratory COR,Lab,
SvcProv,Laboratory COL,Lab,
SvcProv,Laboratory CMB,Lab,
SvcProv,Laboratory CHI,Lab,
SvcProv,Laboratory CDT,Lab,
SvcProv,Laboratory BLM,Lab,
SvcProv,Lab 24 Hour Svc WES,Lab,
SvcProv,Lab 24 Hour Svc RLK,Lab,
SvcProv,Lab 24 Hour Svc MQA,Lab,
SvcProv,Lab 24 Hour Svc MFLD,Lab,
SvcProv,Lab 24 Hour Svc EC,Amb,
SvcProv,IR Tech MFLD,Amb,
SvcProv,InterventionRadWES,Amb,
SvcProv,InterventionRad WAU,Amb,
SvcProv,InterventionRad MFLD,Amb,
SvcProv,InterventionRad EC,Amb,
SvcProv,InterventionRad BDH,Hosp,
SvcProv,Internal Medicine EC,Amb,
SvcProv,Internal Med WES,Amb,
SvcProv,Internal Med WAU,Amb,
SvcProv,Internal Med RLK,Amb,
SvcProv,Internal Med MFLD,Amb,
SvcProv,Int Med Tech WES,Amb,
SvcProv,Int Med Tech RLK,Amb,
SvcProv,Int Med Tech MFLD,Amb,
SvcProv,Int Med Tech EC,Amb,
SvcProv,Infusion Svcs MFH,Hosp,
SvcProv,Infusion Chemo CHI,Amb,
SvcProv,Infu Svcs Genrl WESH,Hosp,
SvcProv,Infu Svcs Genrl SPH,Hosp,
SvcProv,Infu Svcs Genrl NVLH,Hosp,
SvcProv,Infu Svcs Genrl MQAH,Hosp,
SvcProv,Infu Svcs Genrl LMCH,Hosp,
SvcProv,Infu Svcs Genrl LDY,Hosp,
SvcProv,Infu Svcs Genrl ECH,Hosp,
SvcProv,Infu Svcs Genrl CHI,Amb,
SvcProv,Infu Svcs Genrl BDH,Hosp,
SvcProv,Infu Svcs Chemo WESH,Hosp,
SvcProv,Infu Svcs Chemo NVLH,Hosp,
SvcProv,Infu Svcs Chemo LMCH,Hosp,
SvcProv,Infu Svcs Chemo LDYH,Hosp,
SvcProv,Infu Svcs Chemo ECH,Hosp,
SvcProv,Infectious Dis WES,Amb,
SvcProv,Infectious Dis WAU,Amb,
SvcProv,Infectious Dis MFLD,Amb,
SvcProv,Infect Dis Tech WES,Amb,
SvcProv,Infect Dis Tech MFLD,Amb,
SvcProv,ICU WESH,Hosp,
SvcProv,ICU ECH,Hosp,
SvcProv,ICU BDH,Hosp,
SvcProv,Hosptlst Tech WES,Amb,
SvcProv,Hosptlst Tech RLK,Amb,
SvcProv,Hosptlst Tech MFLD,Amb,
SvcProv,Hospitalist WES,Amb,
SvcProv,Hospitalist SPR,Amb,
SvcProv,Hospitalist RLK,Amb,
SvcProv,Hospitalist PRK,Amb,
SvcProv,Hospitalist NVL,Amb,
SvcProv,Hospitalist MQA,Amb,
SvcProv,Hospitalist MFLD,Amb,
SvcProv,Hospitalist LDY,Amb,
SvcProv,Hospitalist EC,Amb,
SvcProv,Hospitalist CHI,Amb,
SvcProv,Hospitalist BDC,Amb,
SvcProv,HemodialysisSvc LMCH,Hosp,
SvcProv,Heart Fail Tech MFLD,Amb,
SvcProv,Heart Fail Ctr MFLD,Amb,
SvcProv,HBOT Wound WESH,Hosp,
SvcProv,HBOT Wound WES,Amb,
SvcProv,HBOT Wound Tech WES,Amb,
SvcProv,HBOT Wound MFH,Hosp,
SvcProv,Gyn Oncology MFLD,Amb,
SvcProv,GYN Onc Tech MFLD,Amb,
SvcProv,GI Unit MFH,Hosp,
SvcProv,Genetics Tech MFLD,Amb,
SvcProv,Genetics MFLD,Amb,
SvcProv,General Surgery WES,Amb,
SvcProv,General Surgery WAU,Amb,
SvcProv,General Surgery SPC,Amb,
SvcProv,General Surgery RLK,Amb,
SvcProv,General Surgery PRK,Amb,
SvcProv,General Surgery NVL,Amb,
SvcProv,General Surgery MRL,Amb,
SvcProv,General Surgery MQA,Amb,
SvcProv,General Surgery MOS,Amb,
SvcProv,General Surgery MFLD,Amb,
SvcProv,General Surgery LDY,Amb,
SvcProv,General Surgery EC,Amb,
SvcProv,General Surgery EAG,Amb,
SvcProv,General Surgery CHI,Amb,
SvcProv,General Surgery BDC,Amb,
SvcProv,Gen Surg Tech WES,Amb,
SvcProv,Gen Surg Tech MFLD,Amb,
SvcProv,Gen Surg Tech EC,Amb,
SvcProv,Gen Surg Tech BDH,Amb,
SvcProv,Gen Surg FHC CHI,Amb,
SvcProv,Gastro WES,Amb,
SvcProv,Gastro WAU,Amb,
SvcProv,Gastro Tech WES,Amb,
SvcProv,Gastro Tech MFLD,Amb,
SvcProv,Gastro Tech EC,Amb,
SvcProv,Gastro MQA,Amb,
SvcProv,Gastro MFLD,Amb,
SvcProv,Gastro EC,Amb,
SvcProv,FHC Mobile Unit 2,Amb,
SvcProv,FHC Mobile Unit 1,Amb,
SvcProv,FHC AODA MQA,Amb,
SvcProv,FHC AODA MFLD,Amb,
SvcProv,FHC AODA LDY,Amb,
SvcProv,Family Practice WRC,Amb,
SvcProv,Family Practice WES,Amb,
SvcProv,Family Practice WAU,Amb,
SvcProv,Family Practice STC,Amb,
SvcProv,Family Practice SPC,Amb,
SvcProv,Family Practice RLK,Amb,
SvcProv,Family Practice MFLD,Amb,
SvcProv,Family Prac Tech RLK,Amb,
SvcProv,Fam Prac Tech WES,Amb,
SvcProv,Fam Prac Tech SPC,Amb,
SvcProv,Fam Prac Tech MFLD,Amb,
SvcProv,Eye Center MRL,Amb,
SvcProv,Eye Care Tech SPC,Amb,
SvcProv,Eye Care Tech MFLD,Amb,
SvcProv,Eye Care Tech EC,Amb,
SvcProv,Eye Care Svcs WPN,Amb,
SvcProv,Eye Care Svcs BDR,Amb,
SvcProv,Eye Care Service BDC,Amb,
SvcProv,Eye Care EC,Amb,
SvcProv,Eye Care Center WAU,Amb,
SvcProv,Eye Care Center SPC,Amb,
SvcProv,Eye Care Center PRK,Amb,
SvcProv,Eye Care Center MQA,Amb,
SvcProv,Eye Care Center MFLD,Amb,
SvcProv,EW OP Surgery MFH,Hosp,
SvcProv,ER Physicians FLMH,Hosp,
SvcProv,ENT Tech WES,Amb,
SvcProv,ENT Tech MFLD,Amb,
SvcProv,ENT Tech EC,Amb,
SvcProv,ENT NVL,Amb,
SvcProv,ENT FHC CHI,Amb,
SvcProv,Endocrinology WES,Amb,
SvcProv,Endocrinology SPC,Amb,
SvcProv,Endocrinology RLK,Amb,
SvcProv,Endocrinology MFLD,Amb,
SvcProv,Endocrinology LDY,Amb,
SvcProv,Endocrin Tech WES,Amb,
SvcProv,Endocrin Tech SPC,Amb,
SvcProv,Endocrin Tech MFLD,Amb,
SvcProv,Endocrin Diab RLK,Amb,
SvcProv,Endocrin Diab NVL,Amb,
SvcProv,Endocrin Diab LDY,Amb,
SvcProv,Endocrin Diab EC,Amb,
SvcProv,Endo Diab Tech EC,Amb,
SvcProv,Emplr Req Svc in Clc,Amb,
SvcProv,Emergency Svcs WESH,Hosp,
SvcProv,Emergency Svcs SPH,Hosp,
SvcProv,Emergency Svcs PFH,Hosp,
SvcProv,Emergency Svcs NVLH,Hosp,
SvcProv,Emergency Svcs MQAH,Hosp,
SvcProv,Emergency Svcs MFH,Hosp,
SvcProv,Emergency Svcs LMCH,Hosp,
SvcProv,Emergency Svcs LDYH,Hosp,
SvcProv,Emergency Svcs FLMH,Hosp,
SvcProv,Emergency Svcs ECH,Hosp,
SvcProv,Emergency Svcs BDH,Hosp,
SvcProv,Emergency Med WES,Amb,
SvcProv,Emergency Med SPR,Amb,
SvcProv,Emergency Med RLK,Amb,
SvcProv,Emergency Med PRK,Amb,
SvcProv,Emergency Med NVL,Amb,
SvcProv,Emergency Med MQA,Amb,
SvcProv,Emergency Med MFLD,Amb,
SvcProv,Emergency Med LDY,Amb,
SvcProv,Emergency Med EC,Amb,
SvcProv,Emerg Trans Grd MQAH,Hosp,
SvcProv,Emerg Med Tech RLK,Amb,
SvcProv,Emerg Med Tech MFLD,Amb,
SvcProv,Emerg Med Tech EC,Amb,
SvcProv,Emer Tran Grnd PFH,Hosp,
SvcProv,Emer Tran Grnd LMCH,Hosp,
SvcProv,EKG WESH,Hosp,
SvcProv,EKG WES,Amb,
SvcProv,EKG WAU,Amb,
SvcProv,EKG Tech RLK,Amb,
SvcProv,EKG Tech MFLD,Amb,
SvcProv,EKG PFH,Hosp,
SvcProv,EKG NVLH,Hosp,
SvcProv,EKG MQAH,Hosp,
SvcProv,EKG MFLD,Amb,
SvcProv,EKG MFH,Hosp,
SvcProv,EKG LDYH,Hosp,
SvcProv,EKG LDY,Amb,
SvcProv,EKG FLMH,Hosp,
SvcProv,EKG EC,Amb,
SvcProv,EEG WESH,Hosp,
SvcProv,EEG Tech MFLD,Amb,
SvcProv,EEG NVLH,Hosp,
SvcProv,EEG MFLD,Amb,
SvcProv,Echo Vasc US WAU,Amb,
SvcProv,Echo Vasc US MRL,Amb,
SvcProv,East PostAcute LTC,Amb,
SvcProv,DME Consignment,Amb,
SvcProv,Dialysis MFH,Hosp,
SvcProv,Dialysis IP WESH,Hosp,
SvcProv,DevBehPeds MFLD,Amb,
SvcProv,Dev Behav Peds MFLD,Amb,
SvcProv,Dermatology WES,Amb,
SvcProv,Dermatology WAU,Amb,
SvcProv,Dermatology Tech WES,Amb,
SvcProv,Dermatology Tech EC,Amb,
SvcProv,Dermatology Tech BDH,Amb,
SvcProv,Dermatology SPC,Amb,
SvcProv,Dermatology RLK,Amb,
SvcProv,Dermatology MQA,Amb,
SvcProv,Dermatology MFLD,Amb,
SvcProv,Dermatology FHC CHI,Amb,
SvcProv,Dermatology EC,Amb,
SvcProv,Dermatology CHI,Amb,
SvcProv,Dermatology BDC,Amb,
SvcProv,Derm Tech SPC,Amb,
SvcProv,Derm Tech MFLD,Amb,
SvcProv,Derm Mohs Surg MFLD,Amb,
SvcProv,Derm Mohs Surg EC,Amb,
SvcProv,CVT Surgery WES,Amb,
SvcProv,CVT Surgery Tech WES,Amb,
SvcProv,CVT Surgery Tech EC,Amb,
SvcProv,CVT Surgery EC,Amb,
SvcProv,CVS Tech MFLD,Amb,
SvcProv,CT WESH,Hosp,
SvcProv,CT SPH,Hosp,
SvcProv,CT Scan FLMH,Hosp,
SvcProv,CT PFH,Hosp,
SvcProv,CT NVLH,Hosp,
SvcProv,CT MQAH,Hosp,
SvcProv,CT LMCH,Hosp,
SvcProv,CT LDYH,Hosp,
SvcProv,CT ECH,Hosp,
SvcProv,CT BDH,Hosp,
SvcProv,Critical Care MFLD,Amb,
SvcProv,CritCare Tech MFLD,Amb,
SvcProv,CritCare MICU WES,Amb,
SvcProv,CIRV Services WESH,Hosp,
SvcProv,CIRV Services MFH,Hosp,
SvcProv,CIRV Services ECH,Hosp,
SvcProv,Chiropractic BDC,Amb,
SvcProv,Chiropract Tech  BDH,Amb,
SvcProv,Child Complex Care,Amb,
SvcProv,Child Abuse MFLD,Amb,
SvcProv,Central PostAcuteLTC,Amb,
SvcProv,CardioVasc Surg MFLD,Amb,
SvcProv,Cardioplm Rehab PFH,Hosp,
SvcProv,Cardioplm Rehab FLMH,Hosp,
SvcProv,Cardiology WRC,Amb,
SvcProv,Cardiology WIT,Amb,
SvcProv,Cardiology WAU,Amb,
SvcProv,Cardiology Tech SPC,Amb,
SvcProv,Cardiology Tech BDH,Hosp,
SvcProv,Cardiology SPC,Amb,
SvcProv,Cardiology NVL,Amb,
SvcProv,Cardiology MRL,Amb,
SvcProv,Cardiology LDY,Amb,
SvcProv,Cardiology HAY,Amb,
SvcProv,Cardiology BDC,Amb,
SvcProv,Cardio Rehab MFH,Hosp,
SvcProv,Cardio Lab WAU,Amb,
SvcProv,Cardio Lab SPC,Amb,
SvcProv,Cardio Lab MFH,Hosp,
SvcProv,Cardiac Rehab WESH,Hosp,
SvcProv,Cardiac Rehab WES,Amb,
SvcProv,Cardiac Rehab NVLH,Hosp,
SvcProv,Cardiac Rehab LMCH,Hosp,
SvcProv,Cardiac Rehab LDYH,Hosp,
SvcProv,Cardiac Rehab ECH,Hosp,
SvcProv,Cardiac Rehab BDH,Hosp,
SvcProv,Card Tech Svcs WESH,Hosp,
SvcProv,Card Tech Svcs MQAH,Hosp,
SvcProv,Card Tech Svcs ECH,Hosp,
SvcProv,Card Tech Svc WRC,Amb,
SvcProv,Card Tech Svc WES,Amb,
SvcProv,Card Tech Svc MFLD,Amb,
SvcProv,Card Tech Svc HYMC,Amb,
SvcProv,Card Tech Svc EC,Amb,
SvcProv,Card Tech Svc CHI,Amb,
SvcProv,Card Tech Svc BDH,Hosp,
SvcProv,Card Tech Svc B RLK,Amb,
SvcProv,Card Tech Svc B MQA,Amb,
SvcProv,Card Tech Svc A RLK,Amb,
SvcProv,Card Tech Svc A PRK,Amb,
SvcProv,Card Tech Svc A MQA,Amb,
SvcProv,Card Prof Tech WES,Amb,
SvcProv,Card Prof Tech RLK,Amb,
SvcProv,Card Prof Tech MFLD,Amb,
SvcProv,Card Prof Tech EC,Amb,
SvcProv,Card Prof Svc WES,Amb,
SvcProv,Card Prof Svc RLK,Amb,
SvcProv,Card Prof Svc RHI,Amb,
SvcProv,Card Prof Svc PRK,Amb,
SvcProv,Card Prof Svc MQA,Amb,
SvcProv,Card Prof Svc MFLD,Amb,
SvcProv,Card Prof Svc HYMC,Amb,
SvcProv,Card Prof Svc EC,Amb,
SvcProv,Card Prof Svc CHI,Amb,
SvcProv,Card Heart Fail STC,Amb,
SvcProv,Card Heart Fail SPC,Amb,
SvcProv,Birth Center 2W MFH,Hosp,
SvcProv,BH Peds Tech MFLD,Amb,
SvcProv,Behv Hth Ped IC MFLD,Amb,
SvcProv,BehavHealthALT,Amb,
SvcProv,Behav Hlth Tech MFLD,Amb,
SvcProv,Behav Hlth Svcs WRC,Amb,
SvcProv,Behav Hlth Svcs WAU,Amb,
SvcProv,Behav Hlth Svcs STC,Amb,
SvcProv,Behav Hlth Svcs RLK,Amb,
SvcProv,Behav Hlth Svcs RLK,Amb,
SvcProv,Behav Hlth Svcs PLO,Amb,
SvcProv,Behav Hlth Svcs MQA,Amb,
SvcProv,Behav Hlth Svcs MOS,Amb,
SvcProv,Behav Hlth Svcs LHA,Amb,
SvcProv,Behav Hlth Svcs BDH,Amb,
SvcProv,Behav Health WRC,Amb,
SvcProv,Behav Health STC,Amb,
SvcProv,Behav Health RVE,Amb,
SvcProv,Behav Health MQA,Amb,
SvcProv,Behav Health MOS,Amb,
SvcProv,Behav Health MFLD,Amb,
SvcProv,Behav Health LWD,Amb,
SvcProv,Behav Health FHC RVE,Amb,
SvcProv,Behav Health FHC LWD,Amb,
SvcProv,Behav Health CHI,Amb,
SvcProv,Behav Health BDC,Amb,
SvcProv,Audiology WRC,Amb,
SvcProv,Audiology WES,Amb,
SvcProv,Audiology WAU,Amb,
SvcProv,Audiology Tech WES,Amb,
SvcProv,Audiology Tech RLK,Amb,
SvcProv,Audiology Tech NVLH,Hosp,
SvcProv,Audiology Tech MFLD,Amb,
SvcProv,Audiology Tech EC,Amb,
SvcProv,Audiology RLK,Amb,
SvcProv,Audiology PRK,Amb,
SvcProv,Audiology NVL,Amb,
SvcProv,Audiology MRL,Amb,
SvcProv,Audiology MQA,Amb,
SvcProv,Audiology MFLD,Amb,
SvcProv,Audiology MEN,Amb,
SvcProv,Audiology FHC MEN,Amb,
SvcProv,Audiology FHC CHI,Amb,
SvcProv,Audiology EC,Amb,
SvcProv,Audiology CHI,Amb,
SvcProv,Anesthesiology WAU,Amb,
SvcProv,Anesthesia Tech WES,Amb,
SvcProv,Anesthesia Tech MFLD,Amb,
SvcProv,Anesthesia Prof WES,Amb,
SvcProv,Anesthesia Prof SPR,Amb,
SvcProv,Anesthesia Prof RLK,Amb,
SvcProv,Anesthesia Prof NVL,Amb,
SvcProv,Anesthesia Prof LDY,Amb,
SvcProv,Anesthesia Prof EC,Amb,
SvcProv,Anesthesia Prof BDC,Amb,
SvcProv,Anesthesia PRK,Amb,
SvcProv,Anesthesia MQA,Amb,
SvcProv,Anesthesia MFLD,Amb,
SvcProv,Anesthesia MFH,Hosp,
SvcProv,Anesthesia ECH,Hosp,
SvcProv,Amb Surgery Svc WAU,Amb,
SvcProv,Allergy WES,Amb,
SvcProv,Allergy WAU,Amb,
SvcProv,Allergy Tech WES,Amb,
SvcProv,Allergy Tech SPC,Amb,
SvcProv,Allergy Tech SPC,Amb,
SvcProv,Allergy Tech MFLD,Amb,
SvcProv,Allergy MRL,Amb,
SvcProv,Allergy MOS,Amb,
SvcProv,Allergy MFLD,Amb,
SvcProv,Adult Neurology NVL,,
TriMurphy_ProvID,274434,,
TriMurphy_ProvID,274130,,
TriMurphy_ProvID,270684,,
TriMurphy_ProvID,268383,,
TriMurphy_ProvID,259596,,
TriMurphy_ProvID,252809,,
TriMurphy_ProvID,252729,,
TriMurphy_ProvID,252661,,
TriMurphy_ProvID,247233,,
TriMurphy_ProvID,247113,,
TriMurphy_ProvID,144411,,
TriMurphy_ProvID,119472,,
TransCommonId,244639534,Encounter Error,Janalee
TransCommonId,244639252,, 
TransCommonId,244639242,Health Professional,Andy
TransCommonId,244639241,Health Professional,Andy
TransCommonId,244639240,Health Professional,Andy
TransCommonId,244639113,, 
TransCommonId,244639083,Health Professional,Andy
TransCommonId,244638591,No Cost Center,Deanna's team 
TransCommonId,244637930,, 
TransCommonId,244637783,Encounter Error,Janalee
TransCommonId,244637313,Analysis Required ,TBD
TransCommonId,244637312,Analysis Required ,TBD
TransCommonId,244637311,Analysis Required ,TBD
TransCommonId,244637310,Analysis Required ,TBD
TransCommonId,244636470,Posted, 
TransCommonId,244635397,Analysis Required ,TBD
TransCommonId,244635393,Analysis Required ,TBD
TransCommonId,244635254,Analysis Required ,TBD
TransCommonId,244635253,Analysis Required ,TBD
TransCommonId,244635252,Analysis Required ,TBD
TransCommonId,244635224,No Cost Center,Deanna's team 
TransCommonId,244635187,, 
TransCommonId,244635186,, 
TransCommonId,244635054,Analysis Required ,TBD
TransCommonId,244635003,Health Professional,Andy
TransCommonId,244634912,Encounter Error,Janalee
TransCommonId,244634910,, 
TransCommonId,244633767,Chrg Date Review,Nicole/Leslie
TransCommonId,244633508,No Cost Center,Deanna's team 
TransCommonId,244633507,Encounter Error,Janalee
TransCommonId,244633471,, 
TransCommonId,244633213,Encounter Error,Janalee
TransCommonId,244632867,Analysis Required ,TBD
TransCommonId,244632866,Analysis Required ,TBD
TransCommonId,244632772,Analysis Required ,TBD
TransCommonId,244632765,Analysis Required ,TBD
TransCommonId,244632569,Pricing Review,Ryan
TransCommonId,244632450,Health Professional,Andy
